video_id,style_raw,style_no,category_id,category_name,brand_code,brand_name,oss_url,posted_date,impressions,views,clicks,orders,revenue
7383825279543807275,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7383825279543807275/2026/07/07/7383825279543807275_48c7e28d4eaa4ffe9ec4910842cd0cc6.mp4,2024-06-23,1311870,1305894,131733,202,8125.150000
7384173992912882987,SDHS2335W,DWUMHS2324,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7384173992912882987/2026/07/06/7384173992912882987_16763799e1da438ba5cc7cd0acb14bc4.mp4,2024-06-24,515773,470429,15216,411,11420.550000
7384506696586038571,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7384506696586038571/2026/07/07/7384506696586038571_f9d05b04a2ab4d00a2a833a2c6fc3f48.mp4,2024-06-25,137029,323332,6623,125,5597.290000
7384856094075669791,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7384856094075669791/2026/07/07/7384856094075669791_8754a142a90840f99c2b8480f06f6aa5.mp4,2024-06-26,144291,364757,14843,177,6905.660000
7385268563566742826,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7385268563566742826/2026/07/07/7385268563566742826_4fd5c028845c43d8a5f29cac4d79721a.mp4,2024-06-27,374121,298700,13200,159,6620.020000
7385630271409753374,DWUMSS2532,DWUMSS2532,68,凉拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7385630271409753374/2026/07/08/7385630271409753374_33edf7ef83a545c194621858879a88ee.mp4,2024-06-28,187805,157598,7375,52,1348.600000
7385652994341162283,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7385652994341162283/2026/07/08/7385652994341162283_9634d5c0eee240da9b0a146c7964353e.mp4,2024-06-28,196378,182600,13748,74,3066.970000
7386048816916532523,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7386048816916532523/2026/07/08/7386048816916532523_08fd262d2b5c4d96825c7dd388708ee4.mp4,2024-06-29,53686,30870,2339,36,1689.280000
7386056385655491883,TROOPER,NMUMMT1905,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7386056385655491883/2026/07/08/7386056385655491883_596b910b6e6a427cbb3d816fa264b280.mp4,2024-06-29,156807,159399,6777,76,4064.530000
7386065270290386218,TROOPER,NMUMMT1905,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7386065270290386218/2026/07/06/7386065270290386218_d1be2fec37304ea39ba07adbf6dff659.mp4,2024-06-29,1451754,1854236,41390,393,20188.600000
7386435595586866475,SBOX2326M,BMUMOX2304,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7386435595586866475/2026/07/08/7386435595586866475_6a7630df589e42f59445e1f323f0d3c7.mp4,2024-06-30,124106,114347,1431,41,1646.440000
7386501119985454379,TROOPER,NMUMMT1905,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7386501119985454379/2026/07/08/7386501119985454379_b0713d23e4274097913f0ff9d99a1d4e.mp4,2024-06-30,164446,198885,9848,79,3979.170000
7386702312519011626,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7386702312519011626/2026/07/06/7386702312519011626_cf6dee6536a943b4ba654e5b531b0d05.mp4,2024-07-01,760394,659494,27145,373,16121.500000
7387080467389877550,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7387080467389877550/2026/07/07/7387080467389877550_65e8b76aca2f4664b1bea95ce95b7677.mp4,2024-07-02,293151,283940,11413,113,5565.860000
7387519072780471594,GRANDWING,BMUMOX2001,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7387519072780471594/2026/07/08/7387519072780471594_50212d00c624404aad94fecfec278858.mp4,2024-07-03,51197,46446,2376,55,1980.880000
7387521022997679403,SDSS2218W,DWUMSS2212,68,凉拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7387521022997679403/2026/07/07/7387521022997679403_f8238ba29b0546f1b27853e4ad6d8f79.mp4,2024-07-03,175640,172902,3734,122,4770.720000
7387601155423046955,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7387601155423046955/2026/07/06/7387601155423046955_31e04a9a87594416a3135c1d11f7d38d.mp4,2024-07-03,826091,771331,89104,283,11522.590000
7387608400550464798,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7387608400550464798/2026/07/08/7387608400550464798_51774d2d24a341d98d8b06acfd5e7daf.mp4,2024-07-03,123296,100335,5404,73,2969.130000
7388015762692279598,SARR009W,AWUMRS2301,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7388015762692279598/2026/07/07/7388015762692279598_0f615d42c72a44adb2a32982229bd510.mp4,2024-07-04,112510,175808,8343,151,5617.950000
7388554861823970591,SDFN2368W,DWUMFN2304,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7388554861823970591/2026/07/08/7388554861823970591_e7be2692bfd54516b954fd64cd67d8c4.mp4,2024-07-06,79297,128311,2338,50,1672.530000
7388621718677359915,SDFA2407W,DWUMFA2424,53,平底鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7388621718677359915/2026/07/13/7388621718677359915_79406f661e5c4e21b8284a351ea17289.mp4,2024-07-06,219864,192778,7002,113,3501.110000
7388896051895258411,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7388896051895258411/2026/07/06/7388896051895258411_d9dd00edb3a84a18b49e9f714695b01d.mp4,2024-07-07,1544825,1493256,28230,321,18910.140000
7388957837294226734,SDFN2379W,DWUMFN2301,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7388957837294226734/2026/07/06/7388957837294226734_1cf584b7c33447a48b0016437cfdf3b1.mp4,2024-07-07,435145,652761,14924,296,10862.400000
7389034418054204703,SBOX2326M,BMUMOX2304,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7389034418054204703/2026/07/07/7389034418054204703_073c01ec2cf24b1bae9cba309ccf9fe6.mp4,2024-07-07,189048,180357,1241,126,4715.930000
7389052818776231198,SBOX2326M,BMUMOX2304,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7389052818776231198/2026/07/08/7389052818776231198_19e50b654c934d899072fafadb7acdf0.mp4,2024-07-07,50819,31174,1437,50,1953.450000
7389362254333906219,SDHS2405W,DWUMHS2458,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7389362254333906219/2026/07/07/7389362254333906219_ad22cd16576e44b89aaa850b4ab2bf4b.mp4,2024-07-08,470338,421116,11908,141,4692.440000
7389376525201706286,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7389376525201706286/2026/07/08/7389376525201706286_2ab71295997c4e47872fc5e694639d40.mp4,2024-07-08,43702,38368,1948,24,1067.380000
7389843547505069342,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7389843547505069342/2026/07/07/7389843547505069342_a2dc05c15f2447b29fb6bd7f49c9c965.mp4,2024-07-09,324602,345584,8337,145,7171.630000
7389877270065745194,SNMT222M,NMUMMT2202,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7389877270065745194/2026/07/08/7389877270065745194_95802f2b67c5464ca0b6eaafcd452ed1.mp4,2024-07-09,236108,315735,19613,102,4917.350000
7390212434587356459,SDHS2405W,DWUMHS2458,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7390212434587356459/2026/07/08/7390212434587356459_152fb3b0795a444687e4cb897b5c5c15.mp4,2024-07-10,137509,116708,4517,67,2246.070000
7390381301250985262,SDHS2405W,DWUMHS2458,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7390381301250985262/2026/07/08/7390381301250985262_dfddd47067af45e38093dce5898ef37e.mp4,2024-07-11,134534,130242,8579,66,2146.940000
7390395894060829994,SBLS2410M,BMUMLS2401,54,乐福鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7390395894060829994/2026/07/08/7390395894060829994_a37c784fce1145f98b5fdd884751b84a.mp4,2024-07-11,84002,86641,2418,65,2542.920000
7390471805586378030,SBOX2326M,BMUMOX2304,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7390471805586378030/2026/07/08/7390471805586378030_d070991f60ab4dfb911bc1030714f548.mp4,2024-07-11,111159,107092,1831,71,2813.060000
7391627379019435306,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7391627379019435306/2026/07/07/7391627379019435306_02d041a292114f69ad53c206cedc68d8.mp4,2024-07-14,537442,524481,6539,176,10033.450000
7391671236264217886,SNWS245M,NMUMRS2403,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7391671236264217886/2026/07/08/7391671236264217886_92332cabd25043b8ab0fc943d4dfb989.mp4,2024-07-14,148398,130928,3745,47,2253.200000
7392616069434772766,SARR021W,AWUMRS2405,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7392616069434772766/2026/07/08/7392616069434772766_438830b6b17946269505ff835c4745ba.mp4,2024-07-17,167157,220885,9846,77,2960.370000
7392732132193455402,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7392732132193455402/2026/07/08/7392732132193455402_5cda5db2893541e5a6309e6f1e770213.mp4,2024-07-17,168230,134157,8024,66,2788.330000
7392741512242613546,SNWS245M,NMUMRS2403,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7392741512242613546/2026/07/07/7392741512242613546_172eddfecb2345ce8c2aed4c4c7da64e.mp4,2024-07-17,159595,153770,6618,108,4817.610000
7393085208330784046,SDHS2436W,DWUMHS2459,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393085208330784046/2026/07/07/7393085208330784046_f9decb2508ce4ab69a773dfdf7da4493.mp4,2024-07-18,320698,295658,17295,141,4947.390000
7393142059969957166,SARR009W,AWUMRS2301,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393142059969957166/2026/07/07/7393142059969957166_44187295d6d744abb4c2ead7141d905a.mp4,2024-07-18,166214,178420,9587,128,4742.860000
7393178451873877294,160448_M,NMUMHB1907,82,徒步靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393178451873877294/2026/07/08/7393178451873877294_b64e49dadf4b4042ae1d811d25bb5cd2.mp4,2024-07-18,206992,197079,7907,83,4227.820000
7393340247175728414,SDHS2405W,DWUMHS2458,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393340247175728414/2026/07/07/7393340247175728414_3780bd8594994d4595cc6a354960a1ba.mp4,2024-07-19,553629,429230,15626,170,6321.760000
7393379527008865582,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393379527008865582/2026/07/08/7393379527008865582_f05ecfdedfb94069b4db00f4298aedd6.mp4,2024-07-19,121039,122711,2622,40,1715.710000
7393410122225126699,GRANDWINGWIDE,BMUWOX2305,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393410122225126699/2026/07/07/7393410122225126699_10618ca65bc540c98d75c7eb9593fa39.mp4,2024-07-19,202753,225013,5821,134,4991.520000
7393444945220095275,RESPONSE,NMUMMT1902,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393444945220095275/2026/07/08/7393444945220095275_652e7148d5224d778a7d16ba1dbf3490.mp4,2024-07-19,111200,100330,2626,35,1892.510000
7393529277762817323,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393529277762817323/2026/07/08/7393529277762817323_5290ae0946214980b0fa11a5fa3c38d6.mp4,2024-07-19,119531,117203,4009,61,2655.330000
7393772296483179822,GRANDWING,BMUMOX2001,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7393772296483179822/2026/07/06/7393772296483179822_b54ec8d574574960bcaed0b5b40b7307.mp4,2024-07-20,619844,554035,13102,388,15421.830000
7394031164899577131,SDPU2208W,DWUMPU2215,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394031164899577131/2026/07/08/7394031164899577131_a2caba35d54345d881890da53b3f8fc6.mp4,2024-07-21,358826,313226,11492,98,3717.110000
7394248594745789727,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394248594745789727/2026/07/08/7394248594745789727_d1c37b84a6a847c2be2f387e14ddff7b.mp4,2024-07-21,30008,61989,1589,31,1272.560000
7394514305724501291,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394514305724501291/2026/07/08/7394514305724501291_327da9ad5c8645e895c5a81c19b6fe62.mp4,2024-07-22,106003,83872,1981,26,1107.010000
7394524233147223339,SBOX2326M,BMUMOX2304,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394524233147223339/2026/07/08/7394524233147223339_befe0378792846fa9b5bddaf02e053fc.mp4,2024-07-22,115350,107807,1130,36,1454.420000
7394585760533433630,SDSL2412W,DWUMSL2402,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394585760533433630/2026/07/07/7394585760533433630_3dcb6f65dd4f4c2190a25d0abe0092db.mp4,2024-07-22,802953,704156,51002,167,5952.860000
7394830943501978922,SDPU2231W,DWUMPU2208,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394830943501978922/2026/07/07/7394830943501978922_77077c6a93a6431ead236c7babdf2208.mp4,2024-07-23,371570,359684,23969,164,6609.730000
7394843723642948910,SDHS2324W,DWUMHS2202,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394843723642948910/2026/07/17/7394843723642948910_d62ddc686d3a44759e5fd97839017874.mp4,2024-07-23,594792,500044,20044,151,6529.690000
7394907170308885791,SDFN2379W,DWUMFN2301,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394907170308885791/2026/07/08/7394907170308885791_c1626e16f6184b6ba48599df9b688942.mp4,2024-07-23,134125,121371,1907,79,2916.860000
7394931279709654318,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7394931279709654318/2026/07/08/7394931279709654318_a5e7833c7c9c4fa0aecd64029442e58b.mp4,2024-07-23,31496,155036,2502,83,3328.900000
7395023855246380331,SNMT246M,NMUMMT2406,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395023855246380331/2026/07/08/7395023855246380331_c626a21233df42daa595757f4a6b619a.mp4,2024-07-23,48920,101667,2636,42,2305.620000
7395204579769470250,SARR009W,AWUMRS2301,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395204579769470250/2026/07/08/7395204579769470250_6d7453b5540c4233ae36c85587e274c8.mp4,2024-07-24,203125,262192,19369,95,3617.340000
7395208666451840302,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395208666451840302/2026/07/08/7395208666451840302_e417a112d2894b03aa240d56fcb173c7.mp4,2024-07-24,147988,140707,6620,57,2566.620000
7395208916277185835,SDSL2412W,DWUMSL2402,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395208916277185835/2026/07/07/7395208916277185835_22488a1dae184b1eb0c129e1d6c27026.mp4,2024-07-24,123081,154759,7732,118,3827.600000
7395232840784432427,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395232840784432427/2026/07/07/7395232840784432427_38f27d0dd07a4b0ca7368eca76b874d6.mp4,2024-07-24,196763,207670,12213,241,11128.960000
7395241368219618603,RESPONSE,NMUMMT1902,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395241368219618603/2026/07/08/7395241368219618603_e84b633c1e1b49ec943a9adea5932ce7.mp4,2024-07-24,168341,160727,3784,54,2814.280000
7395289236859014431,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395289236859014431/2026/07/08/7395289236859014431_16a542af6d3b46a58fca1bdf09e4befb.mp4,2024-07-24,33823,147054,3489,80,3083.550000
7395307286752759071,SDSL2412W,DWUMSL2402,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395307286752759071/2026/07/08/7395307286752759071_7b701b7bbf894fff8caec21a4e696615.mp4,2024-07-24,141119,334603,9966,95,3223.940000
7395316765267381546,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395316765267381546/2026/07/07/7395316765267381546_2dfc49a709054ee884be6a2ee9e3b684.mp4,2024-07-24,877973,789688,15236,247,13855.930000
7395327254219263263,SDKB2231W,DWUMKB2201,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395327254219263263/2026/07/07/7395327254219263263_76b8cf752a2d4a5abb939d7ff5a029ec.mp4,2024-07-24,1656285,1536283,19170,223,9033.260000
7395699585919814943,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395699585919814943/2026/07/06/7395699585919814943_78f8c1d3181b496094e608be42697497.mp4,2024-07-25,654373,1235280,20882,281,11306.700000
7395700290017561902,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395700290017561902/2026/07/08/7395700290017561902_bcff2526fbb446e1a59dc3dcd7fd0707.mp4,2024-07-25,156961,228076,6233,96,4157.860000
7395798246246976799,SDSS2213W,DWUMSS2213,68,凉拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395798246246976799/2026/07/08/7395798246246976799_d917e3e574af47069570908291a851a0.mp4,2024-07-25,292049,269960,15828,91,3019.410000
7395991077423107374,SARR009W,AWUMRS2301,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7395991077423107374/2026/07/08/7395991077423107374_c3fcead2105c43dabd2275e011538798.mp4,2024-07-26,22650,113844,1142,37,1464.600000
7396018064757787950,SDSL2412W,DWUMSL2402,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7396018064757787950/2026/07/08/7396018064757787950_978949241b714993aa52aee8ec541ba5.mp4,2024-07-26,138814,148497,6518,69,2168.620000
7396104957964897579,SNMT246M,NMUMMT2406,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7396104957964897579/2026/07/08/7396104957964897579_859fa3891e2c485d9201ebaf6cd601b7.mp4,2024-07-26,208136,190877,12343,82,4507.400000
7396377569211206942,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7396377569211206942/2026/07/06/7396377569211206942_81100f9fdef1442abecaf13948802613.mp4,2024-07-27,205473,274769,11625,317,12977.300000
